first_name,second_name,form,team_against,Home_Away,minutes,xG,xA,xGI,xGC,xPoints,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,saves,defensive_points,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards
Olivier,Boscagli,0.3,Man Utd,Home,791.0,0.0,0.040960809102402025,0.040960809102402025,1.2094816687737042,3.5044247787610616,4.209860935524652,0.0,0.11378002528445005,0.34134007585335013,1.1378002528445006,0.4551201011378002,0.0,0.4551201011378002,7.054361567635904,5.9165613147914025,1.8204804045512009,8.874841972187104,0.0,0.0,0.0,0.2275600505689001,0.0
Diego,Coppola,0.0,Man Utd,Home,176.0,0.0,0.005113636363636364,0.005113636363636364,2.203977272727273,1.5494318181818179,3.5795454545454546,0.0,0.0,0.5113636363636364,1.0227272727272727,0.0,0.0,1.0227272727272727,6.136363636363637,2.556818181818182,1.0227272727272727,7.159090909090909,0.0,0.0,0.0,1.0227272727272727,0.0
Maxim,De Cuyper,6.0,Man Utd,Home,1241.0,0.06599516518936341,0.26905721192586624,0.3350523771152296,1.4555197421434327,4.3651087832393225,4.568896051571313,0.072522159548751,0.145044319097502,0.36261079774375504,1.305398871877518,0.580177276390008,0.0,0.0,2.538275584206285,4.423851732473811,1.087832393231265,3.62610797743755,0.0,0.0,0.0,0.145044319097502,0.0
Lewis,Dunk,5.7,Man Utd,Home,2745.0,0.060000000000000005,0.01737704918032787,0.07737704918032787,1.2849180327868854,3.13344262295082,3.2131147540983607,0.03278688524590164,0.03278688524590164,0.22950819672131148,1.180327868852459,0.16393442622950818,0.0,0.5245901639344263,6.327868852459017,4.262295081967213,1.0819672131147542,7.409836065573771,0.0,0.0,0.0,0.32786885245901637,0.0
Ferdi,Kadıoğlu,3.0,Man Utd,Home,3040.0,0.05950657894736841,0.0974013157894737,0.1569078947368421,1.2715460526315787,3.4617434210526317,3.463815789473684,0.029605263157894735,0.05921052631578947,0.29605263157894735,1.125,0.20723684210526316,0.0,0.11842105263157894,3.256578947368421,3.7598684210526314,1.6578947368421053,4.9144736842105265,0.0,0.0,0.0,0.17763157894736842,0.0
Igor Julio,dos Santos de Paulo,0.0,Man Utd,Home,90.0,0.0,0.0,0.0,4.05,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
Jan Paul,van Hecke,3.3,Man Utd,Home,3120.0,0.09548076923076924,0.0441346153846154,0.13961538461538464,1.2868269230769234,3.881826923076923,4.240384615384616,0.08653846153846155,0.08653846153846155,0.2884615384615385,1.1826923076923077,0.23076923076923078,0.0,0.75,7.4423076923076925,3.201923076923077,1.5,8.942307692307693,0.028846153846153848,0.0,0.0,0.25961538461538464,0.0
Joël,Veltman,2.7,Man Utd,Home,957.0,0.10815047021943573,0.01786833855799373,0.12601880877742946,1.326959247648903,4.00909090909091,3.479623824451411,0.09404388714733543,0.0,0.18808777429467086,1.0344827586206897,0.09404388714733543,0.0,0.5642633228840126,5.266457680250784,3.29153605015674,2.633228840125392,7.899686520376176,0.0,0.0,0.0,0.3761755485893417,0.0
Marc,Cucurella Saseta,2.0,Sunderland,Away,2605.0,0.08084452975047984,0.10606525911708255,0.18690978886756238,1.3567370441458735,3.399961612284069,3.523992322456814,0.0345489443378119,0.1381957773512476,0.31094049904030713,1.2783109404990405,0.17274472168905952,0.0,0.1381957773512476,4.3531669865642995,3.7658349328214973,1.831094049904031,6.184261036468331,0.0,0.0,0.0,0.2763915547024952,0.0345489443378119
Reece,James,0.3,Sunderland,Away,1888.0,0.04671610169491525,0.1496822033898305,0.19639830508474573,1.2999470338983052,3.984216101694915,5.291313559322034,0.09533898305084745,0.2860169491525424,0.3813559322033898,0.9533898305084746,0.524364406779661,0.0,0.1906779661016949,3.8135593220338984,4.623940677966102,2.288135593220339,6.101694915254237,0.0,0.0,0.0,0.1906779661016949,0.0
Trevoh,Chalobah,0.7,Sunderland,Away,2730.0,0.04747252747252748,0.03395604395604396,0.08142857142857143,1.32989010989011,3.7282417582417575,4.384615384615385,0.09890109890109891,0.03296703296703297,0.2967032967032967,1.3186813186813187,0.23076923076923078,0.0,0.9230769230769231,7.384615384615385,3.857142857142857,1.153846153846154,8.538461538461538,0.0,0.0,0.0,0.09890109890109891,0.03296703296703297
Levi,Samuels Colwill,1.7,Sunderland,Away,135.0,0.0,0.013333333333333334,0.013333333333333334,1.0133333333333334,3.9866666666666664,3.3333333333333335,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,6.666666666666667,2.6666666666666665,1.3333333333333333,8.0,0.0,0.0,0.0,0.0,0.0
Malo,Gusto,0.7,Sunderland,Away,2129.0,0.0651009863785815,0.10230155002348522,0.1674025364020667,1.442367308595585,3.6380460310004694,3.9736965711601693,0.08454673555659935,0.12682010333489901,0.2959135744480977,1.3950211366838892,0.2959135744480977,0.0,0.0,2.7900422733677783,5.072804133395961,2.1136683889149834,4.903710662282762,0.0,0.0,0.0,0.12682010333489901,0.042273367778299674
Benoît,Badiashile Mukinayi,0.0,Sunderland,Away,459.0,0.0,0.011764705882352943,0.011764705882352943,1.2098039215686276,2.811764705882353,1.5686274509803924,0.0,0.0,0.0,1.5686274509803924,0.0,0.0,0.3921568627450981,7.843137254901961,2.7450980392156863,1.3725490196078431,9.215686274509805,0.0,0.0,0.0,0.19607843137254904,0.0
Wesley,Fofana,2.3,Sunderland,Away,1629.0,0.03977900552486188,0.03314917127071823,0.07292817679558011,1.2779005524861877,3.920441988950276,3.591160220994475,0.0,0.11049723756906077,0.22099447513812154,1.2154696132596685,0.16574585635359115,0.0,0.7734806629834253,9.502762430939226,4.198895027624309,0.9944751381215469,10.497237569060772,0.0,0.0,0.0,0.2762430939226519,0.055248618784530384
Mamadou,Sarr,0.3,Sunderland,Away,89.0,0.3539325842696629,0.0,0.3539325842696629,1.142696629213483,4.146067415730337,1.0112359550561798,0.0,0.0,0.0,2.0224719101123596,0.0,0.0,0.0,7.078651685393258,1.0112359550561798,1.0112359550561798,8.089887640449438,0.0,0.0,0.0,0.0,0.0
Tosin,Adarabioyo,0.0,Sunderland,Away,725.0,0.013655172413793104,0.04965517241379311,0.06331034482758621,1.447448275862069,3.2499310344827586,3.3517241379310345,0.0,0.0,0.2482758620689655,1.4896551724137932,0.2482758620689655,0.0,0.993103448275862,9.186206896551724,2.4827586206896552,1.7379310344827588,10.924137931034483,0.0,0.0,0.0,0.2482758620689655,0.0
Josh,Acheampong,0.7,Sunderland,Away,605.0,0.08925619834710743,0.00743801652892562,0.09669421487603305,2.10198347107438,3.0451239669421484,4.6115702479338845,0.1487603305785124,0.0,0.2975206611570248,1.6363636363636362,0.743801652892562,0.0,0.0,4.462809917355372,3.5702479338842976,1.1900826446280992,5.652892561983471,0.0,0.0,0.0,0.1487603305785124,0.0
Jorrel,Hato,1.3,Sunderland,Away,1050.0,0.022285714285714287,0.041999999999999996,0.06428571428571428,1.3114285714285716,3.0162857142857145,1.2857142857142858,0.0,0.0,0.0,1.9714285714285715,0.0,0.0,0.17142857142857143,4.542857142857143,4.114285714285715,2.8285714285714287,7.371428571428572,0.0,0.0,0.0,0.5142857142857143,0.0
Daniel,Muñoz Mejía,3.0,Arsenal,Home,2342.0,0.09030742954739539,0.1510247651579846,0.24133219470537998,1.2708368915456874,4.010802732707088,5.149444918872758,0.1537147736976943,0.1537147736976943,0.3842869342442357,1.2297181895815543,0.34585824081981215,0.0,0.53800170794193,4.726729291204099,3.6891545687446627,2.7284372331340734,7.455166524338172,0.0,0.0,0.0,0.269000853970965,0.0
Maxence,Lacroix,2.2,Arsenal,Home,3085.0,0.07147487844408429,0.02421393841166937,0.09568881685575366,1.2847974068071315,4.157504051863857,4.492706645056726,0.029173419773095625,0.05834683954619125,0.32090761750405183,1.3711507293354943,0.32090761750405183,0.0,1.1669367909238249,9.043760129659644,2.8006482982171796,1.7504051863857375,10.794165316045381,0.0,0.0,0.0,0.1166936790923825,0.029173419773095625
Tyrick,Mitchell,1.6,Arsenal,Home,3208.0,0.044607231920199504,0.07097880299251871,0.11558603491271821,1.358416458852868,3.146913965087282,3.7593516209476308,0.028054862842892766,0.08416458852867831,0.33665835411471323,1.2905236907730673,0.22443890274314213,0.0,0.33665835411471323,3.983790523690773,5.162094763092269,2.8054862842892767,6.78927680798005,0.0,0.0,0.0,0.16832917705735662,0.0
Borna,Sosa,0.0,Arsenal,Home,95.0,0.037894736842105266,0.0663157894736842,0.10421052631578948,0.596842105263158,8.459999999999999,1.894736842105263,0.0,0.0,0.0,1.894736842105263,0.0,0.0,0.0,5.684210526315789,1.894736842105263,2.8421052631578947,8.526315789473683,0.0,0.0,0.0,0.9473684210526315,0.0
Chris,Richards,1.2,Arsenal,Home,2811.0,0.07748132337246531,0.04994663820704376,0.12742796157950909,1.3053361792956244,3.7767342582710777,4.0661686232657415,0.032017075773746,0.0,0.35218783351120597,1.312700106723586,0.16008537886872998,0.0,0.8324439701173959,8.196371398078975,2.049092849519744,1.7289220917822838,9.925293489861259,0.0,0.0,0.0,0.128068303094984,0.0
Chadi,Riad Dnanou,0.6,Arsenal,Home,446.0,0.012107623318385649,0.020179372197309416,0.03228699551569507,1.323766816143498,3.515246636771301,2.623318385650224,0.0,0.0,0.20179372197309417,1.210762331838565,0.0,0.0,0.0,5.448430493273542,4.237668161434978,1.210762331838565,6.6591928251121075,0.0,0.0,0.0,0.40358744394618834,0.0
Nathaniel,Clyne,0.2,Arsenal,Home,490.0,0.0789795918367347,0.11020408163265308,0.18918367346938778,1.3426530612244896,4.16204081632653,2.571428571428571,0.0,0.18367346938775508,0.0,1.6530612244897958,0.36734693877551017,0.0,0.0,4.408163265306122,2.9387755102040813,2.387755102040816,6.795918367346938,0.0,0.0,0.0,0.18367346938775508,0.0
Jaydee,Canvot,2.0,Arsenal,Home,1308.0,0.1018348623853211,0.022706422018348625,0.12454128440366974,1.6107798165137615,4.466284403669724,4.678899082568807,0.0,0.0,0.3440366972477064,1.5825688073394495,0.6192660550458715,0.0,1.3761467889908257,8.669724770642201,3.7155963302752295,2.6834862385321103,11.353211009174313,0.0,0.0,0.0,0.20642201834862386,0.0
Jarrad,Branthwaite,0.0,Spurs,Away,661.0,0.04629349470499244,0.01497730711043873,0.06127080181543117,1.2676248108925872,3.7266263237518915,4.084720121028744,0.1361573373676248,0.1361573373676248,0.1361573373676248,1.2254160363086233,0.0,0.0,0.8169440242057489,6.263237518910741,3.94856278366112,1.9062027231467475,8.169440242057489,0.0,0.0,0.0,0.1361573373676248,0.0
James,Tarkowski,5.2,Spurs,Away,3240.0,0.06861111111111111,0.058333333333333334,0.12694444444444444,1.455277777777778,3.9666666666666663,4.638888888888889,0.05555555555555555,0.08333333333333333,0.3055555555555556,1.3055555555555556,0.3333333333333333,0.0,1.1666666666666667,8.777777777777779,2.4444444444444446,1.3888888888888888,10.166666666666666,0.0,0.0,0.0,0.19444444444444445,0.0
Vitalii,Mykolenko,0.8,Spurs,Away,2869.0,0.008783548274660161,0.07685604740327641,0.08563959567793657,1.4825374695015685,2.5996165911467415,2.917392819797839,0.0,0.03136981526664343,0.2823283373997909,1.4430115022655978,0.06273963053328686,0.0,0.43917741373300806,5.646566747995817,3.29383060299756,1.4116416869989543,7.058208434994772,0.03136981526664343,0.0,0.0,0.18821889159986058,0.0
Jake,O'Brien,2.0,Spurs,Away,3056.0,0.049181937172774866,0.028861256544502622,0.07804319371727748,1.5420157068062827,2.6729057591623033,3.357329842931937,0.029450261780104712,0.08835078534031414,0.29450261780104714,1.325261780104712,0.058900523560209424,0.0,0.35340314136125656,5.0359947643979055,3.298429319371728,1.649214659685864,6.685209424083769,0.0,0.0,0.0,0.14725130890052357,0.029450261780104712
Michael,Keane,2.0,Spurs,Away,2486.0,0.08000804505229285,0.0083266291230893,0.08833467417538216,1.5324617860016092,3.7227272727272727,4.452936444086887,0.10860820595333869,0.036202735317779566,0.25341914722445696,1.4481094127111827,0.28962188254223653,0.0,1.0136765888978279,8.905872888173773,3.0410297666934833,1.2308930008045051,10.136765888978278,0.0,0.0,0.0,0.036202735317779566,0.036202735317779566
Nathan,Patterson,0.2,Spurs,Away,231.0,0.0,0.015584415584415583,0.015584415584415583,1.312987012987013,4.1922077922077925,7.012987012987012,0.0,0.0,0.7792207792207791,0.3896103896103896,0.0,0.0,1.5584415584415583,7.402597402597402,5.064935064935065,3.1168831168831166,10.519480519480519,0.0,0.0,0.0,0.0,0.0
Antonee,Robinson,3.8,Newcastle,Home,1369.0,0.06902848794740687,0.09532505478451427,0.16435354273192115,1.4982468955441928,3.8268078889700514,3.681519357195033,0.06574141709276844,0.0,0.19722425127830534,1.2490869247626004,0.3944485025566107,0.0,0.5259313367421475,5.390796201607013,5.982468955441929,2.9583637691745803,8.349159970781592,0.0,0.0,0.0,0.26296566837107377,0.0
Joachim,Andersen,3.0,Newcastle,Home,2882.0,0.044656488549618324,0.05714781401804303,0.10180430256766135,1.4015267175572517,3.9419500346981264,3.8410825815405962,0.0,0.03122831367106176,0.24982650936849407,1.4052741151977792,0.24982650936849407,0.0,1.2491325468424703,8.86884108258154,3.5600277585010405,1.4052741151977792,10.274115197779318,0.0,0.0,0.0,0.2185981956974323,0.03122831367106176
Calvin,Bassey,2.8,Newcastle,Home,2430.0,0.06333333333333334,0.012962962962962963,0.0762962962962963,1.3699999999999999,3.3833333333333337,3.5185185185185186,0.037037037037037035,0.037037037037037035,0.2222222222222222,1.4444444444444444,0.3333333333333333,0.0,0.5925925925925926,5.0,4.111111111111111,2.1481481481481484,7.148148148148148,0.0,0.0,0.0,0.18518518518518517,0.0
Timothy,Castagne,3.2,Newcastle,Home,1718.0,0.06548311990686845,0.06915017462165308,0.13463329452852152,1.6658905704307332,2.5868451688009313,2.3573923166472643,0.0,0.10477299185098952,0.10477299185098952,1.6239813736903377,0.05238649592549476,0.0,0.20954598370197905,5.081490104772992,2.828870779976717,1.8859138533178115,6.967403958090803,0.0,0.0,0.0,0.20954598370197905,0.0
Issa,Diop,0.8,Newcastle,Home,718.0,0.0025069637883008357,0.006267409470752089,0.008774373259052925,1.4841225626740948,1.9642061281337047,1.6295264623955432,0.0,0.0,0.0,1.5041782729805013,0.0,0.0,0.25069637883008355,6.016713091922005,2.256267409470752,0.7520891364902507,6.768802228412256,0.0,0.0,0.0,0.25069637883008355,0.0
Jorge,Cuenca Barreno,0.0,Newcastle,Home,924.0,0.00487012987012987,0.05162337662337662,0.05649350649350649,1.3957792207792208,3.324350649350649,3.506493506493506,0.0,0.0,0.1948051948051948,1.0714285714285714,0.0974025974025974,0.0,1.3636363636363635,8.96103896103896,3.7987012987012982,1.461038961038961,10.422077922077921,0.0,0.0,0.0,0.48701298701298695,0.0
Kenny,Tete,0.0,Newcastle,Home,1784.0,0.046412556053811664,0.06810538116591928,0.11451793721973094,1.3010650224215246,3.7195627802690585,4.0358744394618835,0.05044843049327354,0.0,0.30269058295964124,1.210762331838565,0.2522421524663677,0.0,0.7062780269058295,5.044843049327354,4.086322869955157,3.27914798206278,8.323991031390134,0.0,0.0,0.0,0.10089686098654709,0.0
Jayden,Bogle,1.5,West Ham,Away,2711.0,0.0680560678716341,0.09594245665805974,0.16399852452969382,1.2582073035780157,3.495426042050904,3.087421615639985,0.03319808188860199,0.16599040944300994,0.19918849133161196,1.4275175212098856,0.03319808188860199,0.0,0.13279232755440795,3.552194762080413,4.348948727406861,2.0582810770933233,5.610475839173736,0.0,0.0,0.0,0.19918849133161196,0.0
Pascal,Struijk,1.2,West Ham,Away,2837.0,0.0970743743390906,0.023792738808600635,0.12086711314769123,1.2521325343672893,4.025414169897779,3.3627070849488896,0.0,0.031723651744800845,0.22206556221360593,1.3958406767712372,0.12689460697920338,0.0,0.824814945364822,8.026083891434615,3.5847726471624957,1.1737751145576314,9.199859005992245,0.0,0.0,0.0,0.15861825872400423,0.0
Jaka,Bijol,5.5,West Ham,Away,1810.0,0.030828729281767962,0.033314917127071825,0.0641436464088398,1.4673480662983425,4.0798342541436465,4.773480662983426,0.049723756906077346,0.14917127071823205,0.24861878453038674,1.2430939226519337,0.2983425414364641,0.0,1.0939226519337018,9.19889502762431,2.834254143646409,1.1933701657458564,10.392265193370166,0.0,0.0,0.0,0.14917127071823205,0.0
Sebastiaan,Bornauw,1.8,West Ham,Away,423.0,0.0,0.002127659574468085,0.002127659574468085,1.680851063829787,2.8999999999999995,4.042553191489362,0.0,0.0,0.425531914893617,0.6382978723404255,0.0,0.0,0.425531914893617,8.297872340425531,2.7659574468085104,1.702127659574468,10.0,0.0,0.0,0.0,0.2127659574468085,0.0
Gabriel,Gudmundsson,0.2,West Ham,Away,2637.0,0.03754266211604095,0.09863481228668944,0.1361774744027304,1.4013651877133106,3.262457337883959,2.3208191126279862,0.0,0.0,0.1706484641638225,1.5358361774744027,0.27303754266211605,0.0,0.13651877133105803,4.061433447098976,3.8225255972696246,2.218430034129693,6.279863481228669,0.034129692832764506,0.0,0.0,0.13651877133105803,0.034129692832764506
