first_name,second_name,form,team_against,Home_Away,minutes,xG,xA,xGI,xGC,xPoints,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,saves,defensive_points,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards
Dominic,Calvert-Lewin,3.0,Bournemouth,Home,158.0,0.23924050632911392,0.03987341772151899,0.2791139240506329,1.0765822784810128,3.355063291139241,6.265822784810126,0.569620253164557,0.569620253164557,0.569620253164557,0.569620253164557,0.0,0.0,0.0,1.139240506329114,1.139240506329114,0.569620253164557,2.848101265822785,0.0,0.0,0.0,0.0,0.0
Hugo,Ekitiké,4.8,Crystal Palace,Away,365.0,0.4364383561643836,0.04931506849315069,0.4857534246575343,0.8506849315068494,5.592328767123288,7.397260273972603,0.7397260273972603,0.24657534246575344,0.4931506849315069,0.7397260273972603,1.2328767123287672,0.0,0.0,2.4657534246575343,2.4657534246575343,0.7397260273972603,5.671232876712329,0.0,0.0,0.0,0.0,0.0
Erling,Haaland,6.0,Burnley,Home,338.0,1.5071005917159763,0.08254437869822485,1.5896449704142013,1.3792899408284023,10.536390532544381,9.85207100591716,1.331360946745562,0.0,0.5325443786982249,1.0650887573964498,2.396449704142012,0.0,0.0,1.863905325443787,1.863905325443787,0.26627218934911245,3.9940828402366866,0.0,0.0,0.0,0.0,0.0
Benjamin,Sesko,1.2,Brentford,Away,186.0,0.06774193548387097,0.0532258064516129,0.12096774193548387,1.6741935483870967,0.914516129032258,2.419354838709677,0.0,0.0,0.0,1.9354838709677418,0.0,0.0,0.0,0.48387096774193544,1.4516129032258063,0.0,1.9354838709677418,0.0,0.0,0.0,0.0,0.0
William,Osula,2.0,Arsenal,Home,115.0,0.18782608695652175,0.0,0.18782608695652175,0.6104347826086957,2.316521739130435,2.347826086956522,0.0,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.782608695652174,3.130434782608696,0.782608695652174,4.695652173913044,0.0,0.0,0.0,0.0,0.0
Nick,Woltemade,4.5,Arsenal,Home,64.0,0.3796875,0.0140625,0.39375,0.5765625,8.5921875,12.65625,1.40625,0.0,1.40625,0.0,4.21875,0.0,0.0,0.0,4.21875,4.21875,8.4375,0.0,0.0,0.0,0.0,0.0
Chris,Wood,1.8,Sunderland,Home,370.0,0.5302702702702703,0.026756756756756758,0.557027027027027,1.367027027027027,4.877027027027028,4.864864864864865,0.4864864864864865,0.0,0.24324324324324326,1.2162162162162162,0.7297297297297298,0.0,0.0,0.7297297297297298,1.2162162162162162,0.0,1.945945945945946,0.0,0.0,0.0,0.0,0.0
Wilson,Isidor,2.8,Nott'm Forest,Away,142.0,0.22183098591549294,0.0,0.22183098591549294,1.6288732394366197,4.056338028169014,6.971830985915493,0.6338028169014085,0.0,0.6338028169014085,1.267605633802817,1.9014084507042255,0.0,0.0,0.6338028169014085,0.6338028169014085,1.9014084507042255,3.1690140845070425,0.0,0.0,0.0,0.0,0.0
Eliezer,Mayenda Dossou,1.0,Nott'm Forest,Away,201.0,0.1746268656716418,0.0,0.1746268656716418,0.7298507462686566,4.280597014925372,5.3731343283582085,0.44776119402985076,0.0,0.8955223880597015,0.44776119402985076,0.8955223880597015,0.0,0.0,0.8955223880597015,0.8955223880597015,0.44776119402985076,2.2388059701492535,0.0,0.0,0.0,0.0,0.0
Richarlison,de Andrade,3.2,Wolves,Home,328.0,0.45000000000000007,0.04664634146341464,0.4966463414634147,1.4076219512195125,4.683841463414634,6.859756097560976,0.8231707317073171,0.27439024390243905,0.5487804878048781,0.8231707317073171,0.8231707317073171,0.0,0.0,2.4695121951219514,2.1951219512195124,0.8231707317073171,5.487804878048781,0.0,0.0,0.0,0.27439024390243905,0.0
Jarrod,Bowen,4.8,Everton,Away,450.0,0.13599999999999998,0.054000000000000006,0.19,1.516,2.9059999999999997,4.2,0.4,0.0,0.2,2.6,0.6,0.0,0.0,1.4,3.2,1.2,5.8,0.0,0.0,0.0,0.0,0.0
Niclas,Füllkrug,1.0,Everton,Away,229.0,0.11397379912663758,0.05502183406113538,0.16899563318777294,1.3519650655021835,2.1930131004366813,2.3580786026200875,0.0,0.0,0.39301310043668125,2.7510917030567685,0.0,0.0,0.0,0.39301310043668125,0.7860262008733625,0.39301310043668125,1.572052401746725,0.0,0.0,0.0,0.0,0.0
Callum,Wilson,2.5,Everton,Away,151.0,0.6377483443708609,0.02384105960264901,0.66158940397351,2.0026490066225167,3.814569536423841,5.960264900662252,0.5960264900662251,0.0,0.0,1.7880794701986755,1.1920529801324502,0.0,0.0,1.1920529801324502,1.1920529801324502,0.0,2.3841059602649004,0.0,0.0,0.0,0.0,0.0
Jørgen,Strand Larsen,0.8,Spurs,Away,203.0,0.23054187192118228,0.06206896551724137,0.29261083743842364,1.5428571428571427,2.438423645320197,2.2167487684729066,0.0,0.0,0.0,2.2167487684729066,0.0,0.0,0.0,1.7733990147783252,0.8866995073891626,0.4433497536945813,3.103448275862069,0.0,0.0,0.0,0.0,0.0
Tolu,Arokodare,2.0,Spurs,Away,155.0,0.12774193548387097,0.017419354838709676,0.14516129032258066,1.0625806451612902,2.8858064516129027,2.32258064516129,0.0,0.0,0.0,2.32258064516129,0.0,0.0,0.0,2.9032258064516125,1.161290322580645,0.5806451612903225,4.64516129032258,0.0,0.0,0.0,0.0,0.0
